TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
35987CLPSMBROGD,ALERIS SPECIFICATION ALLOYS INC,47 BROGDON RD,STEELE,ST CLAIR,AL,35987,33.934167,-86.198333,ALUMINUM (FUME OR DUST)
36476CHMBNHIGHW,ARCLIN USA LLC,14139 US HWY 84,ANDALUSIA,COVINGTON,AL,36421,31.341944,-86.524167,ETHYLENE GLYCOL
36207NRTHM106NA,NORTH AMERICAN BUS INDUSTRIES INC,106 NATIONAL DR,ANNISTON,CALHOUN,AL,36207,33.62122,-85.77091,TOLUENE
35602MCMPNSTATE,3M CO - DECATUR,1400 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.641667,-87.038611,ETHYLENE GLYCOL
35602MCMPNSTATE,3M CO - DECATUR,1400 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.641667,-87.038611,XYLENE (MIXED ISOMERS)
35151HRRLL151ST,HARRELLS INC,151 STEWART BLVD,SYLACAUGA,TALLADEGA,AL,35151,33.0925,-86.247778,MANGANESE COMPOUNDS
35151HRRLL151ST,HARRELLS INC,151 STEWART BLVD,SYLACAUGA,TALLADEGA,AL,35151,33.0925,-86.247778,COPPER COMPOUNDS
36582MTSBS7800M,MITSUBISHI POLYCRYSTALLINE SILICON AMERICA CORP,7800 MITSUBISHI LN,THEODORE,MOBILE,AL,36582,30.529361,-88.142056,AMMONIA
36582MTSBS7800M,MITSUBISHI POLYCRYSTALLINE SILICON AMERICA CORP,7800 MITSUBISHI LN,THEODORE,MOBILE,AL,36582,30.529361,-88.142056,NITRATE COMPOUNDS
36633LBMBLHWY90,ALABAMA BULK TERMINAL CO LLC,HWY 90/98 BLAKELY ISLAND,MOBILE,MOBILE,AL,36633,30.693889,-88.028333,POLYCYCLIC AROMATIC COMPOUNDS
35806TLDYN7400H,WAH CHANG ALABAMA,7400 HWY 20 W,HUNTSVILLE,MADISON,AL,358062053,34.699813,-86.693795,NICKEL
35806TLDYN7400H,WAH CHANG ALABAMA,7400 HWY 20 W,HUNTSVILLE,MADISON,AL,358062053,34.699813,-86.693795,COPPER
35806TLDYN7400H,WAH CHANG ALABAMA,7400 HWY 20 W,HUNTSVILLE,MADISON,AL,358062053,34.699813,-86.693795,NITRATE COMPOUNDS
35806TLDYN7400H,WAH CHANG ALABAMA,7400 HWY 20 W,HUNTSVILLE,MADISON,AL,358062053,34.699813,-86.693795,NITRIC ACID
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,PHENOL
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,ZINC COMPOUNDS
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,ACETALDEHYDE
36590DLBSC3051H,HOLCIM (US) INC - THEODORE A L PLANT,3051 HAMILTON BLVD,THEODORE,MOBILE,AL,36582,30.5349,-88.1121,ANTIMONY
36590DLBSC3051H,HOLCIM (US) INC - THEODORE A L PLANT,3051 HAMILTON BLVD,THEODORE,MOBILE,AL,36582,30.5349,-88.1121,CHROMIUM
36590DLBSC3051H,HOLCIM (US) INC - THEODORE A L PLANT,3051 HAMILTON BLVD,THEODORE,MOBILE,AL,36582,30.5349,-88.1121,AMMONIA
36590DLBSC3051H,HOLCIM (US) INC - THEODORE A L PLANT,3051 HAMILTON BLVD,THEODORE,MOBILE,AL,36582,30.5349,-88.1121,MERCURY COMPOUNDS
3520WNLSTL74441,O'NEAL STEEL INC,744 41ST ST,BIRMINGHAM,JEFFERSON,AL,35202,33.535413,-86.776773,MANGANESE
3540WGYLRD188FA,GAYLORD CHEMICAL CO LLC,1880 FAIRLAWN RD,TUSCALOOSA,TUSCALOOSA,AL,35401,33.19897,-87.60992,SODIUM NITRITE
3521WKMTKN1595S,KAMTEK INC,1595 STERILITE DR,BIRMINGHAM,JEFFERSON,AL,35215,33.63788,-86.738973,LEAD
3521WKMTKN1595S,KAMTEK INC,1595 STERILITE DR,BIRMINGHAM,JEFFERSON,AL,35215,33.63788,-86.738973,MANGANESE
36201MDNKP104NA,FLINT GROUP NA CORP,104 NATIONAL DR,ANNISTON,CALHOUN,AL,36207,33.61907,-85.7705,N-METHYL-2-PYRROLIDONE
36105HGRHN150FO,HAGER COS,150 FOLMAR PKWY,MONTGOMERY,MONTGOMERY,AL,36105,32.26203,-86.36716,CYANIDE COMPOUNDS
36613MBLSLKUSHL,MOBILE SOLVENT &  SUPPLY,5750 KUSHLA MCLEOD RD,EIGHT MILE,MOBILE,AL,36613,30.816389,-88.183056,METHANOL
36613MBLSLKUSHL,MOBILE SOLVENT &  SUPPLY,5750 KUSHLA MCLEOD RD,EIGHT MILE,MOBILE,AL,36613,30.816389,-88.183056,TETRACHLOROETHYLENE
36617MBLPP701MO,MOBILE PAPERBOARD CORP,701 MOBILE ST,MOBILE,MOBILE,AL,36617,30.71381,-88.10316,LEAD
35555MRCNLFAYET,DAL-TILE CORP FAYETTE PLANT,1470 COUNTY RD 21 S,FAYETTE,FAYETTE,AL,35555,33.695113,-87.872293,BARIUM COMPOUNDS
35217MTLPL75744,METALPLATE GALVANIZING LP,4450 7TH AVE N,BIRMINGHAM,JEFFERSON,AL,352122135,33.53686,-86.77232,ZINC COMPOUNDS
36446SCTCH101MA,SCOTCH PLYWOOD CO INC,1101 MAIN ST,FULTON,CLARKE,AL,36446,31.796572,-87.7143,LEAD
35564VLLYLPARKR,VALLEY LUMBER CO,PARK RD,HACKLEBURG,MARION,AL,35564,34.2572,-87.82505,ARSENIC COMPOUNDS
35564VLLYLPARKR,VALLEY LUMBER CO,PARK RD,HACKLEBURG,MARION,AL,35564,34.2572,-87.82505,COPPER COMPOUNDS
35215BLZRF4466P,SOUTHEASTERN PLATEWORKS LLC,4466 PINSON VALLEY PKWY,BIRMINGHAM,JEFFERSON,AL,35215,33.6529,-86.71523,MANGANESE
36460RCKYCCUNTY,ROCKY CREEK LUMBER CO LLC,COUNTY RD 27,MONROEVILLE,MONROE,AL,36460,31.53724,-87.35606,LEAD COMPOUNDS
36361FRTNDJODIE,PROSOL INC,1792 JODIE PARKER RD,OZARK,DALE,AL,36360,31.487683,-85.677286,COPPER COMPOUNDS
36361FRTNDJODIE,PROSOL INC,1792 JODIE PARKER RD,OZARK,DALE,AL,36360,31.487683,-85.677286,MANGANESE COMPOUNDS
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,CHROMIUM
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,NICKEL
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,MERCURY
35055RHNC 2424I,REHAU AUTOMOTIVE LLC,2424 INDUSTRIAL DR SW,CULLMAN,CULLMAN,AL,35055,34.12938,-86.84406,ETHYLBENZENE
35404TSCLS1500H,NUCOR STEEL TUSCALOOSA INC,1700 HOLT RD NE,TUSCALOOSA,TUSCALOOSA,AL,35404,33.23375,-87.50693,MERCURY COMPOUNDS
35404TSCLS1500H,NUCOR STEEL TUSCALOOSA INC,1700 HOLT RD NE,TUSCALOOSA,TUSCALOOSA,AL,35404,33.23375,-87.50693,MANGANESE COMPOUNDS
35555HPNC 9312N,SHOWA BEST GLOVE INC,931 SECOND AVE SE,FAYETTE,FAYETTE,AL,35555,33.67674,-87.830649,NITRATE COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,POLYCYCLIC AROMATIC COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,ARSENIC COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,COPPER COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,MERCURY COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,BARIUM COMPOUNDS
35403PHFRW4400K,PHIFER INC,4400 KAULOOSA AVE,TUSCALOOSA,TUSCALOOSA,AL,354017042,33.17043,-87.56149,TETRACHLOROETHYLENE
35404MRCHMONEWA,MERICHEM CO,2701 WARRIOR RD,TUSCALOOSA,TUSCALOOSA,AL,35404,33.24565,-87.47948,PHENOL
35404MRCHMONEWA,MERICHEM CO,2701 WARRIOR RD,TUSCALOOSA,TUSCALOOSA,AL,35404,33.24565,-87.47948,COBALT COMPOUNDS
35811NTNLC3333S,NATIONAL COPPER & SMELTING CO,3333 STANWOOD BLVD,HUNTSVILLE,MADISON,AL,35811,34.78232,-86.53425,TRICHLOROETHYLENE
36590DGSSCDEGUS,EVONIK CORP,4201 DEGUSSA RD,THEODORE,MOBILE,AL,36582,30.516944,-88.140278,ETHYLENE GLYCOL
36590DGSSCDEGUS,EVONIK CORP,4201 DEGUSSA RD,THEODORE,MOBILE,AL,36582,30.516944,-88.140278,EPICHLOROHYDRIN
36590DGSSCDEGUS,EVONIK CORP,4201 DEGUSSA RD,THEODORE,MOBILE,AL,36582,30.516944,-88.140278,FORMALDEHYDE
36590DGSSCDEGUS,EVONIK CORP,4201 DEGUSSA RD,THEODORE,MOBILE,AL,36582,30.516944,-88.140278,AMMONIA
36590DGSSCDEGUS,EVONIK CORP,4201 DEGUSSA RD,THEODORE,MOBILE,AL,36582,30.516944,-88.140278,ALLYL CHLORIDE
35234BRMNG4301F,NUCOR STEEL BIRMINGHAM INC,2301 F.L. SHUTTLESWORTH DR,BIRMINGHAM,JEFFERSON,AL,35234,33.54532,-86.8093,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35234BRMNG4301F,NUCOR STEEL BIRMINGHAM INC,2301 F.L. SHUTTLESWORTH DR,BIRMINGHAM,JEFFERSON,AL,35234,33.54532,-86.8093,MERCURY COMPOUNDS
36867WTCCRSTATE,CONTINENTAL CARBON CO PHENIX CITY,1500 E STATE DOCKS RD,PHENIX CITY,RUSSELL,AL,36869,32.43372,-84.97257,"BENZO(G,H,I)PERYLENE"
36701HMMRMRIVER,INTERNATIONAL PAPER - RIVERDALE MILL,601 COUNTY RD 78,SELMA,DALLAS,AL,36703,32.42522,-86.871582,PHENOL
36701HMMRMRIVER,INTERNATIONAL PAPER - RIVERDALE MILL,601 COUNTY RD 78,SELMA,DALLAS,AL,36703,32.42522,-86.871582,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
36427TRMLLEASTE,T R MILLER MILL CO INC,215 DEER ST,BREWTON,ESCAMBIA,AL,36426,31.127899,-87.1521,LEAD COMPOUNDS
35986VRCPR300CH,BLUESCOPE BUILDINGS NA INC,1274 CHURCH AVE,RAINSVILLE,DEKALB,AL,35986,34.512468,-85.845841,CHROMIUM
36868MDCTDALABA,MEADWESTVACO COATED BOARD LLC,ALABAMA HWY 165,COTTONTON,RUSSELL,AL,36851,32.177396,-85.025501,AMMONIA
36868MDCTDALABA,MEADWESTVACO COATED BOARD LLC,ALABAMA HWY 165,COTTONTON,RUSSELL,AL,36851,32.177396,-85.025501,BARIUM COMPOUNDS
36868MDCTDALABA,MEADWESTVACO COATED BOARD LLC,ALABAMA HWY 165,COTTONTON,RUSSELL,AL,36851,32.177396,-85.025501,O-XYLENE
36868MDCTDALABA,MEADWESTVACO COATED BOARD LLC,ALABAMA HWY 165,COTTONTON,RUSSELL,AL,36851,32.177396,-85.025501,HYDROGEN SULFIDE
35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC - DECATUR PLANT,1050 CHEMSTRAND AVE,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,NICKEL COMPOUNDS
35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC - DECATUR PLANT,1050 CHEMSTRAND AVE,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,LEAD COMPOUNDS
35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC - DECATUR PLANT,1050 CHEMSTRAND AVE,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,BUTYRALDEHYDE
36470LBMRVOFFHI,ALABAMA RIVER CELLULOSE LLC,2373 LENA LANDEGGER HWY,PERDUE HILL,MONROE,AL,36470,31.580112,-87.490073,ZINC COMPOUNDS
36470LBMRVOFFHI,ALABAMA RIVER CELLULOSE LLC,2373 LENA LANDEGGER HWY,PERDUE HILL,MONROE,AL,36470,31.580112,-87.490073,PHENOL
35574KNNDYHWY96,BROWN WOOD PRESERVING CO INC,16851 HWY 96 W,KENNEDY,LAMAR,AL,35574,33.614392,-87.956916,DIOXIN AND DIOXIN-LIKE COMPOUNDS
35574KNNDYHWY96,BROWN WOOD PRESERVING CO INC,16851 HWY 96 W,KENNEDY,LAMAR,AL,35574,33.614392,-87.956916,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35574KNNDYHWY96,BROWN WOOD PRESERVING CO INC,16851 HWY 96 W,KENNEDY,LAMAR,AL,35574,33.614392,-87.956916,PENTACHLOROPHENOL
35574KNNDYHWY96,BROWN WOOD PRESERVING CO INC,16851 HWY 96 W,KENNEDY,LAMAR,AL,35574,33.614392,-87.956916,ARSENIC COMPOUNDS
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,NITRATE COMPOUNDS
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,N-BUTYL ALCOHOL
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,BENZENE
36427TRMLLEASTE,T R MILLER MILL CO INC,215 DEER ST,BREWTON,ESCAMBIA,AL,36426,31.127899,-87.1521,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
36427TRMLLEASTE,T R MILLER MILL CO INC,215 DEER ST,BREWTON,ESCAMBIA,AL,36426,31.127899,-87.1521,METHANOL
35208LBMMT3245F,ALABAMA METAL INDUSTRIES CORP,3245 FAYETTE AVE,BIRMINGHAM,JEFFERSON,AL,35208,33.497069,-86.866813,MANGANESE
36614JNSCH1200J,DPC ENTERPRISES LP,1200 JARVIS RD,MOBILE,MOBILE,AL,36614,30.74858,-88.07022,CHLORINE
36108MRTHN32HUN,MARATHON PETROLEUM CO MONTGOMERY AL TERMINAL,320 HUNTER LOOP RD,MONTGOMERY,MONTGOMERY,AL,36108,32.351526,-86.385079,"1,2,4-TRIMETHYLBENZENE"
35215LBMCP1501R,ALABAMA COPPER & BRONZE CO INC,1501 RED HOLLOW RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65041,-86.72372,LEAD
35222BRMCL616NO,BERMCO ALUMINUM,616 N 33RD PL,BIRMINGHAM,JEFFERSON,AL,35222,33.52871,-86.78988,ZINC COMPOUNDS
35222BRMCL616NO,BERMCO ALUMINUM,616 N 33RD PL,BIRMINGHAM,JEFFERSON,AL,35222,33.52871,-86.78988,LEAD COMPOUNDS
36504SNBLTHIGHW,TIGER SUL,29 BYRNE DR,ATMORE,ESCAMBIA,AL,36502,31.023076,-87.529598,HYDROGEN SULFIDE
35967VLLYJVALLE,VALLEY JOIST CO,3019 GAULT AVE N,FORT PAYNE,DEKALB,AL,35967,34.472372,-85.694341,MANGANESE
3590WKYSTN2281S,KEYSTONE FOODS LLC - ALABAMA DIV,2281 STEELE STATION RD,GADSDEN,ETOWAH,AL,35906,33.961667,-86.078337,NITRATE COMPOUNDS
36612SFTYK3023D,SAFETY-KLEEN SYSTEMS (613301),3023 DIAL ST,WHISTLER,MOBILE,AL,36612,30.74321,-88.1173,LEAD
3582WNVSTR485SH,NAVISTAR BIG BORE DIESELS LLC,485 SHORT PIKE RD,HUNTSVILLE,MADISON,AL,35824,34.662845,-86.765176,ZINC COMPOUNDS
35490MRCDS1MERC,MERCEDES-BENZ US INTERNATIONAL INC,1 MERCEDES DR,VANCE,TUSCALOOSA,AL,354909310,33.18936,-87.26062,N-METHYL-2-PYRROLIDONE
35490MRCDS1MERC,MERCEDES-BENZ US INTERNATIONAL INC,1 MERCEDES DR,VANCE,TUSCALOOSA,AL,354909310,33.18936,-87.26062,ZINC COMPOUNDS
35023BCKRSHOPEW,BORAL BRICKS INC - BESSEMER PLANT 6,8250 HOPEWELL RD,BESSEMER,JEFFERSON,AL,35022,33.348701,-86.963463,HYDROGEN FLUORIDE
35023BCKRSHOPEW,BORAL BRICKS INC - BESSEMER PLANT 6,8250 HOPEWELL RD,BESSEMER,JEFFERSON,AL,35022,33.348701,-86.963463,BARIUM COMPOUNDS
36614MRCNCCYANA,KEMIRA WATER SOLUTIONS INC,1 CYANAMID RD,MOBILE,MOBILE,AL,36610,30.748056,-88.064167,ACRYLAMIDE
35208NDLCH1125R,INDUSTRIAL CHEMICALS INC,1125 ROBERTS INDUSTRIAL DR,BIRMINGHAM,JEFFERSON,AL,352081224,33.517778,-86.87,FORMALDEHYDE
35208NDLCH1125R,INDUSTRIAL CHEMICALS INC,1125 ROBERTS INDUSTRIAL DR,BIRMINGHAM,JEFFERSON,AL,352081224,33.517778,-86.87,AMMONIA
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,NITRATE COMPOUNDS
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,AMMONIA
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,NITRIC ACID
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,NICKEL COMPOUNDS
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,MERCURY COMPOUNDS
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,LEAD COMPOUNDS
35476HRDWR8915E,SSAB WEAR SOLUTIONS LLC,8915 ENERGY LN,NORTHPORT,TUSCALOOSA,AL,35476,33.234622,-87.64418,MANGANESE
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,DIOXIN AND DIOXIN-LIKE COMPOUNDS
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,CRESOL (MIXED ISOMERS)
35007VNTPL700IN,AVANTI POLAR LIPIDS INC,700 INDUSTRIAL PARK DR,ALABASTER,SHELBY,AL,35007,33.25232,-86.82102,CHLOROFORM
3626WKRNSP1KRNS,KRONOSPAN LLC,1 KRONOSPAN WAY,EASTABOGA,CALHOUN,AL,36260,33.6075,-85.985,FORMALDEHYDE
3626WKRNSP1KRNS,KRONOSPAN LLC,1 KRONOSPAN WAY,EASTABOGA,CALHOUN,AL,36260,33.6075,-85.985,PHENOL
3626WKRNSP1KRNS,KRONOSPAN LLC,1 KRONOSPAN WAY,EASTABOGA,CALHOUN,AL,36260,33.6075,-85.985,LEAD
35740TNNSS101GA,TENNESSEE ALLOYS CO,101 GARNER RD,BRIDGEPORT,JACKSON,AL,35740,34.94458,-85.69987,"BENZO(G,H,I)PERYLENE"
35207MRCNC2930N,AMERICAN CAST IRON PIPE CO,2930 N 16TH ST,BIRMINGHAM,JEFFERSON,AL,35207,33.54698,-86.83465,MANGANESE COMPOUNDS
35207MRCNC2930N,AMERICAN CAST IRON PIPE CO,2930 N 16TH ST,BIRMINGHAM,JEFFERSON,AL,35207,33.54698,-86.83465,MERCURY COMPOUNDS
36470LBMRVOFFHI,ALABAMA RIVER CELLULOSE LLC,2373 LENA LANDEGGER HWY,PERDUE HILL,MONROE,AL,36470,31.580112,-87.490073,AMMONIA
35094CBPPN1710P,C & B PIPING,8804 PKWY DR,LEEDS,JEFFERSON,AL,35094,33.54653,-86.517835,MANGANESE
35040BLCRC8039H,ARGOS CEMENT LLC - ROBERTA PLANT,8039 HWY 25 W,CALERA,SHELBY,AL,35040,33.1043,-86.7985,MANGANESE COMPOUNDS
35601STHRNPOBOX,CHEMTRADE SOLUTIONS LLC,1008 CEDAR LAKE RD,DECATUR,MORGAN,AL,356031416,34.552517,-86.979125,ZINC COMPOUNDS
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,ONE PLASTICS DR,BURKVILLE,LOWNDES,AL,36752,32.336249,-86.530532,"4,4'-ISOPROPYLIDENEDIPHENOL"
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,ONE PLASTICS DR,BURKVILLE,LOWNDES,AL,36752,32.336249,-86.530532,CARBONYL SULFIDE
35173MRXCR7595G,AMEREX CORP,7595 GADSDEN HWY,TRUSSVILLE,JEFFERSON,AL,35173,33.64912,-86.56604,NICKEL
36610MBLNR77BAY,MOBILE ENERGY SERVICES LLC,50 BAY BRIDGE RD,MOBILE,MOBILE,AL,36610,30.738522,-88.048888,LEAD COMPOUNDS
35601DKNMRSTATE,DAIKIN AMERICA INC,905 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.63147,-87.03843,CHLOROFORM
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,FORMALDEHYDE
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,CHLORINE
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,CATECHOL
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,ZINC COMPOUNDS
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,MANGANESE COMPOUNDS
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,LEAD COMPOUNDS
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,CHLORINE DIOXIDE
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,FORMIC ACID
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,MERCURY COMPOUNDS
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,HYDROGEN SULFIDE
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,DIOXIN AND DIOXIN-LIKE COMPOUNDS
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,CHLORINE DIOXIDE
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,CATECHOL
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,BARIUM COMPOUNDS
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,ZINC COMPOUNDS
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,CATECHOL
3580WSHRMN1PEGR,SHERMAN INDUSTRIES - HUNSTVILLE PLANT,100 PEGRAN NW,HUNTSVILLE,MADISON,AL,35801,34.73905,-86.59234,LEAD COMPOUNDS
35601DKNMRSTATE,DAIKIN AMERICA INC,905 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.63147,-87.03843,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
36274FBRGLRT4BO,FIBERGLASS UNLIMITED INC,183 INDUSTRIAL AVE,ROANOKE,RANDOLPH,AL,36274,33.13164,-85.35946,STYRENE
36512LBMPWUSHWY,BARRY STEAM PLANT,US HWY 43,BUCKS,MOBILE,AL,36512,31.004541,-88.025685,ARSENIC COMPOUNDS
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,COBALT COMPOUNDS
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,MANGANESE COMPOUNDS
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35403PCFDS3701K,PECO FOODS INC,3701 KAULOOSA AVE,TUSCALOOSA,TUSCALOOSA,AL,35403,33.177222,-87.561944,PERACETIC ACID
35401TMKSP23003,TAMKO BUILDING PRODUCTS INC,2300 35TH ST,TUSCALOOSA,TUSCALOOSA,AL,35401,33.182862,-87.562091,"BENZO(G,H,I)PERYLENE"
36081SNDRSHENDE,SANDERS LEAD CO INC,1 SANDERS RD,TROY,PIKE,AL,36079,31.788115,-85.977613,ANTIMONY
35603HSPNC3300M,HEXCEL CORP,3300 MALLARD FOX DR,DECATUR,MORGAN,AL,35601,34.6555,-87.0709,NITRATE COMPOUNDS
36066TWBCL17JES,TWB CO LLC OF ALABAMA,107 JESSE SAMUEL HUNT BLVD,PRATTVILLE,AUTAUGA,AL,36066,32.564111,-86.461319,NICKEL
